%,h=1,h=1/2,h=2,h=3,n,player,season
0.5,-2.043302495063962,-1.4679383501603995,-2.043302495063962,-2.043302495063962,4.0,Taylor Griffin,2009 - 2010
0.5,-2.043302495063962,-1.4679383501603995,-2.043302495063962,-2.043302495063962,4.0,Lucas Nogueira,2014 - 2015
0.5,-2.043302495063962,-1.4679383501603995,-2.043302495063962,-2.043302495063962,4.0,Solomon Jones,2013 - 2014
0.5,-2.043302495063962,-1.4679383501603995,-2.043302495063962,-2.043302495063962,4.0,Eduardo Najera,2011 - 2012
0.5,-2.043302495063962,-1.4679383501603995,-2.043302495063962,-2.043302495063962,4.0,Darius Songaila,2010 - 2011
0.5,-2.043302495063962,-1.4679383501603995,-2.043302495063962,-2.043302495063962,4.0,Eric Moreland,2015 - 2016
0.5,-2.043302495063962,-1.4679383501603995,-2.043302495063962,-2.043302495063962,4.0,Mike Wilks,2009 - 2010
0.5,-2.043302495063962,-1.4679383501603995,-2.043302495063962,-2.043302495063962,4.0,Charlie Bell,2010 - 2011
0.5,-2.043302495063962,-1.4679383501603995,-2.043302495063962,-2.043302495063962,4.0,John Salmons,2014 - 2015
0.8452173913043478,-2.0388768136931503,1.4308250714866517,4.570129049531488,8.20991253144416,575.0,Paul Pierce,2009 - 2010
0.7622950819672131,-2.034264483385442,-3.17200199729092,2.6135322376464387,1.8477379391768807,122.0,Otto Porter,2015 - 2016
0.842756183745583,-2.029835823307508,-2.162019628083385,1.9020858139285224,9.251060320842953,566.0,Kevin Martin,2006 - 2007
0.7358490566037735,-2.021672358713417,0.2760468250241246,0.6907034150804776,-3.008670448222027,53.0,Marquis Daniels,2012 - 2013
0.6802325581395349,-2.014806166785263,-0.7506735547063954,3.0994892006696375,3.1417929250888506,172.0,Dion Waiters,2014 - 2015
0.6944444444444444,-2.01384415170579,-1.1974740534880937,-0.6865105437423367,1.4290700445533773,36.0,C.J. McCollum,2013 - 2014
0.6931818181818182,-2.0131550457666094,-2.2996399717376903,-0.6830370813750335,-2.8821642272547763,88.0,Kevin Seraphin,2014 - 2015
0.7409638554216867,-2.0020734048040367,0.7943916942471674,-2.1356026243857116,2.8915577341803953,166.0,Jason Richardson,2010 - 2011
0.8942307692307693,-1.9903748562089731,1.883322179044825,-3.791714900022498,-0.9351163901156667,104.0,Ersan Ilyasova,2010 - 2011
0.8397435897435898,-1.982487529980233,0.3310791478480155,2.8606148267269305,13.701580731046874,468.0,Chris Paul,2007 - 2008
0.6707317073170732,-1.9697469871069586,1.725243236993606,1.5940958914360692,-4.556255265029392,82.0,Robert Sacre,2014 - 2015
0.6153846153846154,-1.9633176614891568,-1.1407781609215704,1.006344013570299,5.809666776751328,169.0,Ed Davis,2012 - 2013
0.6666666666666666,-1.9616585060234533,0.0,-1.9616585060234533,-1.9616585060234533,3.0,Doug Christie,2006 - 2007
0.6666666666666666,-1.9616585060234533,0.0,-1.9616585060234533,-1.9616585060234533,3.0,Larry Drew,2014 - 2015
0.6666666666666666,-1.9616585060234533,0.0,-1.9616585060234533,-1.9616585060234533,3.0,Patrick Mills,2012 - 2013
0.3333333333333333,-1.9616585060234533,-1.9616585060234533,-1.9616585060234533,-1.9616585060234533,3.0,Morris Almond,2011 - 2012
0.7377049180327869,-1.9595439783942936,-1.0533470170058479,-1.8428819530707443,-3.248739446239071,61.0,Shelvin Mack,2015 - 2016
0.5,-1.9522597077498105,0.6896527773545387,-1.0583951476125186,-1.869325363828846,22.0,David Harrison,2006 - 2007
0.7777777777777778,-1.9487481663712778,0.3942241584522108,0.5004360166860664,1.4404432751775396,18.0,Aaron Williams,2007 - 2008
0.743801652892562,-1.9172909589496783,-3.0833609907995765,5.006861073992496,5.637594186536603,121.0,Garrett Temple,2015 - 2016
0.7297297297297297,-1.9127732238020485,-0.5532006556697411,1.7814571413764497,8.691680154052392,222.0,Marcus Camby,2006 - 2007
0.7869565217391304,-1.9119460592942232,-3.0039274828011457,0.2298987887693329,0.23095692746494478,230.0,Luis Scola,2012 - 2013
0.6170212765957447,-1.9098181158542928,-3.548753407584499,0.543223221097179,-1.5191057997951134,47.0,Josh Howard,2010 - 2011
0.8863636363636364,-1.9076092544538525,0.7555863614938261,1.5555186252910858,4.107499612141339,44.0,Mo Williams,2015 - 2016
0.8696682464454977,-1.8962199442757424,0.4945282041286987,3.1833142430951398,11.318695535619327,422.0,Manu Ginobili,2009 - 2010
0.8387096774193549,-1.8896462292068428,0.9659721624773887,-5.052982838867258,-3.407701233426657,31.0,Tyrus Thomas,2012 - 2013
0.45,-1.8836758749306988,0.22913680726945174,-0.4760838554537159,-0.24051778414095182,20.0,Steven Hunter,2007 - 2008
0.7820267686424475,-1.8822133035546358,1.9895264359306566,2.1501767528507116,7.496953868939954,523.0,Pau Gasol,2009 - 2010
0.8947368421052632,-1.8816556289736752,1.6685464175989466,0.9557209736736922,4.98405813435275,95.0,Chauncey Billups,2011 - 2012
0.8387096774193549,-1.874168254139292,-1.6254300613259858,-0.3625408444872775,0.030753527284652193,62.0,Lance Thomas,2011 - 2012
0.6666666666666666,-1.867168364214618,0.0,-1.867168364214618,-1.867168364214618,6.0,DeJuan Blair,2014 - 2015
0.6666666666666666,-1.867168364214618,0.0,-1.867168364214618,-1.867168364214618,6.0,Darnell Jackson,2009 - 2010
0.625,-1.8639935761603112,2.170282058719124,4.77495016190035,4.349785832466964,88.0,Gorgui Dieng,2013 - 2014
0.6283185840707964,-1.8609299512540645,1.801062679996221,0.6613166736980247,-1.3314253846958195,113.0,Marcus Morris,2014 - 2015
0.4666666666666667,-1.853960352555049,1.7782128374707185,-1.853960352555049,-1.853960352555049,15.0,Jon Brockman,2011 - 2012
0.9117647058823529,-1.8510072239127418,1.2435917548501685,-0.33482669674983256,-0.33482669674983256,34.0,Meyers Leonard,2014 - 2015
0.4166666666666667,-1.8471585812398246,0.7718840233881359,-5.041189366110913,-5.041189366110913,12.0,Aaron Harrison,2015 - 2016
0.8880597014925373,-1.8460990872438714,-0.6786864605710292,2.782818178836166,6.745992522169544,134.0,Kyle Korver,2014 - 2015
0.8205128205128205,-1.8442982534496934,-2.88374512423718,2.1931810842335864,6.487178808592731,117.0,Greivis Vasquez,2011 - 2012
0.8636363636363636,-1.8377521536306176,1.5625972843717761,1.0880803476467236,2.8656783463798092,198.0,Kyle Lowry,2011 - 2012
0.7888888888888889,-1.8274675220404646,1.7722595636035265,2.992176839302175,1.4058528892267077,90.0,Trenton Hassell,2006 - 2007
0.7346938775510204,-1.827070758490251,-0.41098738684664227,0.44008410687290933,1.590812396680036,49.0,Danny Green,2015 - 2016
0.7695852534562212,-1.8169836340420602,-1.3837467477987957,3.067896573791927,8.075861904493166,217.0,Al Jefferson,2012 - 2013
0.75,-1.8157489330129692,-2.03190864093267,-11.534299726095952,-11.285193108124531,84.0,P.J. Tucker,2012 - 2013
0.6181818181818182,-1.8130438347016877,-0.026194839361892264,3.9682620832674047,-0.0744127852662757,110.0,Samardo Samuels,2010 - 2011
0.7525773195876289,-1.8060951532452236,-0.5561111068071227,5.692666904803332,7.212535906020889,291.0,Michael Beasley,2010 - 2011
0.8391959798994975,-1.8038841544374122,1.712584160407232,3.570873862698221,7.258683799556195,199.0,Arron Afflalo,2014 - 2015
0.8571428571428571,-1.7825183329405867,-0.7049444921786687,0.3064696653675405,0.8818338102711039,21.0,Sean Singletary,2008 - 2009
0.8056206088992974,-1.7588744887684697,-1.0754816834996745,-1.163640188473721,7.577606677769438,427.0,Carl Landry,2009 - 2010
0.5906735751295337,-1.7399581177769505,0.0847501150283847,1.7509481538007776,3.6192668247173287,193.0,Jerami Grant,2014 - 2015
0.8764705882352941,-1.725165903503381,1.3348984080353148,-1.4430924250899864,3.713251407890084,340.0,Kevin Martin,2009 - 2010
0.75,-1.7226114281129696,-1.1476902094365187,0.33872475085715337,5.361139280042863,108.0,Brandon Rush,2010 - 2011
0.6153846153846154,-1.7149701551438739,1.3255268426590092,-2.6491599314939407,0.8456873793220581,39.0,Fabricio Oberto,2008 - 2009
0.7585034013605442,-1.7125634961842593,-0.1801643948251126,-0.8374463487334083,8.345489724711513,294.0,Marcus Morris,2015 - 2016
0.8878205128205128,-1.7090622430537223,-1.0329327711834253,-2.557127643452617,3.907300716942217,312.0,Khris Middleton,2015 - 2016
0.6438356164383562,-1.703890058818189,-3.3374410065204074,-2.5786250452355546,-1.4101558473749662,73.0,Jae Crowder,2012 - 2013
0.4,-1.7035044214731698,-0.36464311358791335,-1.7035044214731698,-1.7035044214731698,5.0,Jordan Hamilton,2011 - 2012
0.6363636363636364,-1.702081457088454,-2.4294187796651556,-4.007918578113163,-4.81884879432949,22.0,David Andersen,2010 - 2011
0.8,-1.6992876770105596,-1.6099694337096508,-1.3902597448170866,1.8310006846876945,55.0,Donte Greene,2011 - 2012
0.53125,-1.685438120548156,-0.028282324617990184,-1.5350042011369993,0.6360849813216731,64.0,Dewayne Dedmon,2014 - 2015
0.78125,-1.6697550177292158,1.071242498307555,-0.5094236646506829,1.637591564003941,224.0,Brandon Bass,2014 - 2015
0.6779661016949152,-1.6657621657288644,0.011303082395727415,1.2838948620306496,2.5899369233175378,59.0,Jon Brockman,2010 - 2011
0.8202247191011236,-1.661652860900432,1.1172836199719143,0.9162782296473324,-0.05243722276368601,89.0,Jerry Stackhouse,2009 - 2010
0.711864406779661,-1.654034161953959,-2.1387014552861103,2.0273841652564784,-0.7301013774553837,59.0,Shelvin Mack,2011 - 2012
0.6122448979591837,-1.6454978099241941,-3.7118674614181373,0.8056083812711989,5.478542606971871,49.0,Darnell Jackson,2010 - 2011
0.8516129032258064,-1.6430717811336422,1.5649767059687179,3.744259708988693,10.43908269965442,155.0,Rudy Fernandez,2010 - 2011
0.7884615384615384,-1.642563411972759,1.189568371458023,-0.19486535702645824,8.079243964211031,208.0,Nate Robinson,2012 - 2013
0.7381974248927039,-1.6398314597693116,1.5542805691230797,2.54434275538307,11.164342965444405,233.0,Elton Brand,2009 - 2010
0.6477987421383647,-1.6372800325851529,0.1611292568235001,2.1235285465450033,11.696840320275356,159.0,Omri Casspi,2015 - 2016
0.8185654008438819,-1.6303856986826588,0.6948333117375398,-7.110638239833975,-5.183854477253959,237.0,David Lee,2007 - 2008
0.8407960199004975,-1.629662010767106,0.7866365689944814,4.725480664572956,10.339578512465323,603.0,Chris Bosh,2007 - 2008
0.7711864406779662,-1.622014036765549,2.3127862516860773,-1.9889209543059678,2.7348769441613285,118.0,Nik Stauskas,2015 - 2016
0.6805555555555556,-1.617607751256017,-2.722461772664275,-0.24695484946971646,-4.6231597233824,72.0,Jared Jeffries,2011 - 2012
0.7708333333333334,-1.6117880720139226,-2.1591441483387257,-1.3402978848922942,1.5903308196963053,96.0,Avery Bradley,2011 - 2012
0.7659574468085106,-1.6044115598706767,-2.482236177683866,1.3186953584786067,0.06896287334344464,47.0,Ronnie Price,2008 - 2009
0.8613138686131386,-1.5997600808504018,0.16201790801601135,1.431158461149792,1.9591075394449007,137.0,Khris Middleton,2013 - 2014
0.5,-1.597398202165266,-1.4090227315354156,0.48797602707461607,0.7235420983873837,22.0,Garret Siler,2010 - 2011
0.4,-1.597015392435547,0.36464311358790624,-2.4079456086518753,-2.4079456086518753,5.0,Greg Smith,2013 - 2014
0.8493975903614458,-1.594618591367663,1.8304564846268647,0.720012832734227,6.64631205159651,166.0,Derek Fisher,2008 - 2009
0.6900269541778976,-1.5877099075069623,1.8283971173920008,-2.381934972583224,5.034307609402731,371.0,Larry Hughes,2006 - 2007
0.6684210526315789,-1.5876397815351027,-3.2924819454101737,2.5918818304636773,7.595134039371345,190.0,Kris Humphries,2009 - 2010
0.8333333333333334,-1.5844619862674953,-2.892244573100374,-0.5795959548387799,-0.5795959548387799,24.0,Daequan Cook,2010 - 2011
0.8442367601246106,-1.5815008242758495,1.8608592067424752,3.808143397534252,4.821496565580389,321.0,Damian Lillard,2012 - 2013
0.2857142857142857,-1.5814550177976212,-1.6288880710322573,0.615769559538597,0.615769559538597,7.0,Malik Hairston,2008 - 2009
0.7204724409448819,-1.5737804468639638,2.0883956049881363,3.1456927193816,8.688753738915011,254.0,Travis Outlaw,2008 - 2009
0.7207792207792207,-1.5698453628911864,-0.21914724120975393,4.040354525512555,12.118330075902406,154.0,Ersan Ilyasova,2015 - 2016
0.8345323741007195,-1.5644726023963642,1.606325251861989,3.6114670114290846,11.342045528355698,278.0,Rodney Stuckey,2013 - 2014
0.5771428571428572,-1.5427203665044544,2.0356689452994488,1.2195630806577356,9.899178554448724,175.0,Nene,2015 - 2016
0.8,-1.5316818216511763,0.01320579500654162,2.7417918185125814,7.0862051230887175,210.0,Paul George,2011 - 2012
0.9116465863453815,-1.5286155715585323,-1.7257497378847688,3.5237095312829183,11.698335784457498,249.0,Steve Nash,2010 - 2011
0.5416666666666666,-1.5266474811517838,0.5763679714410728,1.7001158535712477,5.564376889815165,48.0,Jeremy Tyler,2013 - 2014
0.8335123523093448,-1.5208342869815397,-3.227859173016782,-3.8419801606959254,2.0417189321767637,931.0,Kobe Bryant,2007 - 2008
0.875,-1.5204822553594326,1.8033805534181155,-0.060835243413983164,4.083359970289202,48.0,Shaun Livingston,2009 - 2010
0.7241379310344828,-1.5168052242409686,1.7613449296289048,-0.5953778216788734,2.088539272920805,29.0,Kim English,2012 - 2013
0.6,-1.5096266934159388,0.28657723665939727,-6.804510851715236,-7.3798749966187955,25.0,Orien Greene,2006 - 2007
0.7464788732394366,-1.5095530891608888,-0.5858302693163608,1.565487147028449,1.7794246211047664,71.0,Iman Shumpert,2013 - 2014
0.6442953020134228,-1.5019380237432074,-3.3154112286663917,1.030067450998331,1.139048921537949,149.0,Lance Stephenson,2012 - 2013
0.7306122448979592,-1.5008369972538844,0.7557971051153913,4.297028501103625,9.213019980595845,245.0,Jeff Green,2015 - 2016
0.7547169811320755,-1.4984129256931453,0.9730806747195118,0.8192039087825336,0.6333279174639941,53.0,Darrell Arthur,2015 - 2016
0.9041916167664671,-1.4928578940329942,-0.5276189479985476,1.4638381708561212,6.4506144611455625,334.0,Ray Allen,2007 - 2008
0.8666666666666667,-1.4922800430392442,1.3609333126274237,0.6041744490854342,0.7849893125004712,105.0,C.J. Miles,2012 - 2013
0.3798449612403101,-1.4875150140894107,1.2402677478144142,-5.4009901735386165,-4.623730585190401,258.0,DeAndre Jordan,2012 - 2013
0.6887417218543046,-1.4767708638431714,-0.9840909964025286,-1.0614143607145934,-0.4124955495370841,453.0,Lamar Odom,2007 - 2008
0.4774774774774775,-1.476247026029796,-2.3410074848974034,2.49336336452933,4.347266812256294,111.0,Reggie Evans,2011 - 2012
0.8155893536121673,-1.4665484187859192,1.7981865662886776,3.5734442986349677,9.760777208983427,526.0,Russell Westbrook,2011 - 2012
0.7289156626506024,-1.465678286863806,1.105671638608328,3.1141331183562215,6.796012956564283,166.0,Jared Dudley,2009 - 2010
0.5,-1.458572454351632,-1.5393832836217047,-1.458572454351632,-1.458572454351632,8.0,Slava Kravtsov,2013 - 2014
0.6538461538461539,-1.4579320263440891,2.3130711645619186,-0.6548348985043759,-1.2301990434079357,26.0,Adreian Payne,2015 - 2016
0.7169811320754716,-1.4390210716511405,-1.1737555598355272,3.519298052401325,9.804245105485023,106.0,Markieff Morris,2011 - 2012
0.8571428571428571,-1.4375555278994767,-2.8227203515378534,1.8111029702659636,0.22081503505441447,91.0,Reggie Jackson,2012 - 2013
0.5887445887445888,-1.4350048673642846,-3.36989902382345,2.5662510352319146,13.792710319918513,231.0,Kwame Brown,2010 - 2011
0.6136363636363636,-1.4218491117378562,1.0555043446024683,-0.5334757056939452,1.6057395943273605,396.0,Rajon Rondo,2009 - 2010
0.8205128205128205,-1.4117850324296697,1.777743691210489,-2.1055672058440678,2.063514933094794,39.0,Chase Budinger,2013 - 2014
0.78125,-1.4113042285492838,-2.5240685805488567,-5.447999979725594,-4.247581609924239,32.0,Tyronn Lue,2007 - 2008
0.7866666666666666,-1.4100411098063432,-3.087088111255767,3.592033973305348,8.978217892040874,75.0,Tyler Johnson,2015 - 2016
0.7131782945736435,-1.4086141262472722,1.7792871576797324,0.26776760198228544,-2.9457688417377597,129.0,Alec Burks,2012 - 2013
0.8195876288659794,-1.4013992790250427,-2.2751151252395516,1.1405042992887218,4.732174105158236,194.0,Anthony Parker,2006 - 2007
0.6904761904761905,-1.3992881233401704,1.8369067304718385,1.2383483027708238,2.018366578037856,42.0,Jason Smith,2009 - 2010
0.8148148148148148,-1.3970871478094438,0.3938166832947019,-0.15333015822848495,1.2800212914656086,27.0,Jamaal Tinsley,2009 - 2010
0.7407407407407407,-1.3924675287384645,-0.34950401834488076,1.5511171100951202,2.6979917268130578,54.0,James Anderson,2011 - 2012
0.5822784810126582,-1.3822413929374164,1.864844442897578,0.7623494295466173,4.447586785200329,79.0,Bruce Bowen,2006 - 2007
0.8532110091743119,-1.3653885208702548,-0.69166011743593,4.503206135618029,8.884855589667808,218.0,Aaron Brooks,2008 - 2009
0.7832167832167832,-1.3605251443825068,0.5467831895864492,0.4566494224221458,7.651270101387894,143.0,P.J. Brown,2006 - 2007
0.75,-1.3553963171091326,-1.695027555118294,-3.484991668186126,-1.734054193478336,36.0,Jeff Ayres,2014 - 2015
0.8046875,-1.3457940426399375,0.5954817049521068,0.7756169528325643,5.600700276173228,128.0,D.J. Augustin,2015 - 2016
0.6875,-1.3452952670511706,-3.078020022228408,3.722129706050609,4.163387138718292,48.0,Pops Mensah-Bonsu,2008 - 2009
0.8571428571428571,-1.3439925974351858,0.8574654233289181,0.2218255523804551,0.6929576950059833,21.0,Luke Ridnour,2014 - 2015
0.7735849056603774,-1.3436729651721748,0.7820488289562633,5.542157870348817,1.8900608465722684,106.0,Sean May,2006 - 2007
0.5,-1.3388613078852565,-1.3388613078852565,-1.3388613078852565,-1.3388613078852565,4.0,Chris Andersen,2007 - 2008
0.5,-1.3388613078852565,0.0,-1.3388613078852565,-1.3388613078852565,4.0,Lester Hudson,2010 - 2011
0.6153846153846154,-1.338368063693295,-2.1607064857239067,-2.361981603774055,-2.808268706402501,39.0,Mike Sweetney,2006 - 2007
0.4666666666666667,-1.337066151259748,-2.827930717729757,4.210872959725094,3.2722895682227744,60.0,Kenyon Martin,2012 - 2013
0.42857142857142855,-1.3369802457860978,-2.5445074846366147,-1.3369802457860978,-1.3369802457860978,7.0,Earl Barron,2012 - 2013
0.5714285714285714,-1.3369802457860978,0.3083013596545179,-1.3369802457860978,-1.3369802457860978,7.0,Bobby Simmons,2011 - 2012
0.7536231884057971,-1.3272498912161979,1.6379886566052022,2.4996579364287044,1.6654857202435664,69.0,Nenad Krstic,2007 - 2008
0.7403846153846154,-1.3249439296152303,1.4811428635955366,0.40547942581977736,-4.36174540213355,104.0,Zydrunas Ilgauskas,2009 - 2010
0.8771929824561403,-1.3222324104767722,1.8913121407170195,1.7750600441259508,3.072750246916655,114.0,Juan Dixon,2006 - 2007
0.7790697674418605,-1.3213145274240787,-2.7702811741186224,2.9037838229265844,8.784562454539412,258.0,Tyreke Evans,2011 - 2012
0.8292682926829268,-1.3102696900231408,0.2652795921463351,3.1066971958700123,2.5565325491796216,41.0,Gerald Green,2007 - 2008
0.8333333333333334,-1.3069300047677217,1.1279165104298343,0.018494443130478544,0.018494443130478544,18.0,Raymond Felton,2014 - 2015
0.8609467455621301,-1.3026599136225059,-0.190229372797603,-0.738166165958944,2.2447461221939875,338.0,Kyrie Irving,2013 - 2014
0.7609561752988048,-1.3018193879298678,-2.683582754175518,-0.7209042844594933,0.9986333559714353,251.0,Luol Deng,2014 - 2015
0.7058823529411765,-1.2999037542255465,1.6678144789376077,-0.03332053957205261,-0.03332053957205261,17.0,Doug McDermott,2014 - 2015
0.5104166666666666,-1.2997139821570158,1.5334414066873023,-1.3800498842133777,3.671271829568866,96.0,David Harrison,2007 - 2008
0.8095238095238095,-1.29048995945368,1.7859446065777433,5.296181991071592,4.529725101339238,210.0,DeShawn Stevenson,2007 - 2008
0.7843137254901961,-1.2879056122903876,1.7677259558965943,2.4842544537355593,9.449410911274896,153.0,George Hill,2008 - 2009
0.8333333333333334,-1.279079294744367,0.0,-1.279079294744367,-1.279079294744367,12.0,Diante Garrett,2013 - 2014
0.8333333333333334,-1.279079294744367,0.0,-1.279079294744367,-1.279079294744367,12.0,JaMychal Green,2014 - 2015
0.912,-1.2753876674476459,0.30919081488538325,3.033839588423419,7.006113037099496,125.0,Jose Calderon,2007 - 2008
0.8253968253968254,-1.2733475133687904,0.3831576355229771,2.9445289778539774,6.160635200157813,126.0,Ryan Gomes,2009 - 2010
0.5901639344262295,-1.2705013300621602,-0.2301755169870887,-0.7779270763161605,0.7049809412634573,61.0,Marcin Gortat,2008 - 2009
0.7951219512195122,-1.2701927487576654,1.9279991389684596,4.204220348851607,11.269806365741573,205.0,Josh Childress,2006 - 2007
0.754601226993865,-1.2682341359071643,1.3875832746691117,-1.2033804494589049,2.9135282915732432,326.0,Gerald Henderson,2013 - 2014
0.8577405857740585,-1.254324984363791,-0.7223630113658714,3.208414879694999,10.345637894972072,239.0,Brandon Bass,2013 - 2014
0.734375,-1.2532857157134174,-0.45905787724572633,3.366158835177899,10.974535375207424,64.0,Acie Law,2010 - 2011
0.8263473053892215,-1.2362287427067713,-2.366641649431159,1.1421514479464463,5.856175094075326,167.0,C.J. Watson,2014 - 2015
0.8148148148148148,-1.2344309408425147,1.3005204613693309,1.137948535728384,5.823429354800055,81.0,Fred Jones,2008 - 2009
0.5888888888888889,-1.2314149101335232,1.6284424899123877,2.1318104581856403,6.787209149727516,90.0,Kenyon Martin,2010 - 2011
0.46153846153846156,-1.2230661260167963,1.1924978284533942,-0.9400670014693944,-0.9400670014693944,13.0,Kurt Thomas,2012 - 2013
0.6870748299319728,-1.221103409710139,-0.17939637046507073,-1.9672302671208968,-7.237995434017705,147.0,Draymond Green,2013 - 2014
0.8736842105263158,-1.2120161961747868,-0.4200937715771573,3.365854981826601,5.42420036322325,95.0,Patty Mills,2013 - 2014
0.7210884353741497,-1.2103843571796347,-3.022392522570101,4.866126654616096,16.32881476443947,294.0,Ron Artest,2007 - 2008
0.6666666666666666,-1.209784265610116,-0.47920768355385945,-1.209784265610116,-1.209784265610116,9.0,James Nunnally,2013 - 2014
0.6666666666666666,-1.2068282513474458,1.4849818194038988,-3.073996615562063,-0.8767720382258446,15.0,Courtney Fortson,2011 - 2012
0.8081395348837209,-1.2006590232497274,-2.996210159754355,5.012307776710088,7.4440782665576535,344.0,Lou Williams,2011 - 2012
0.48333333333333334,-1.1977852850027944,2.0625234789090996,-1.6599074679441514,-1.7232768604771422,60.0,Dwayne Jones,2007 - 2008
0.5094339622641509,-1.1942955721652453,-1.4478227146755245,1.563578924697751,-2.523026065430173,53.0,Nick Calathes,2014 - 2015
0.7446808510638298,-1.1911497409098075,-3.007488452015096,0.9079104096663073,2.634002844376994,47.0,Gerald Henderson,2009 - 2010
0.6,-1.1861805278255062,0.0780644296188413,-3.3834051051617244,-3.3834051051617244,10.0,Sasha Pavlovic,2010 - 2011
0.7747747747747747,-1.1806825664559568,0.1764199438507177,-3.4324998335781487,1.3374896109501861,111.0,Luther Head,2006 - 2007
0.6296296296296297,-1.1775574061026006,-3.09953765015851,-1.0538416828861799,-1.0538416828861799,27.0,Mario West,2007 - 2008
0.8227848101265823,-1.1758216472964307,2.3748420877159617,2.0946657913649176,-3.602363116125332,158.0,Delonte West,2009 - 2010
0.5555555555555556,-1.1734427692783882,1.2888965234706262,-2.159739778580416,-2.159739778580416,27.0,Nazr Mohammed,2011 - 2012
0.6808510638297872,-1.166295500632927,-1.3097449061602902,2.8693405750289287,5.057199256556373,47.0,Tyler Johnson,2014 - 2015
0.8,-1.1653152266789277,-1.8290506864436793,-3.5853924922601195,-6.122415143187133,40.0,Chris Johnson,2015 - 2016
0.5227272727272727,-1.1632345258757297,1.1559552781196487,0.5861485091063088,2.6542960441673813,44.0,Aaron Gray,2012 - 2013
0.7540983606557377,-1.1617297384096616,-0.4593031330681896,2.010096442366745,5.14086444177596,61.0,Anthony Johnson,2006 - 2007
0.7679558011049724,-1.159017695872791,0.06373823155539071,0.09992662464401292,1.2710994286039465,181.0,Tony Parker,2015 - 2016
0.7407407407407407,-1.1350066878430027,-2.981672276310775,3.37244004424889,5.691169532611752,162.0,Richard Jefferson,2013 - 2014
0.9111111111111111,-1.1348901132542295,0.4771461340598222,3.5755556908070787,6.909832057956578,135.0,Michael Finley,2006 - 2007
0.7741935483870968,-1.1327522091640674,1.180004295311079,-1.7653995441083623,2.1783988334693447,155.0,Mirza Teletovic,2015 - 2016
0.7828947368421053,-1.1322251736123974,-2.851421309207325,0.7763228381308238,6.1219918363007935,152.0,Spencer Hawes,2013 - 2014
0.7714285714285715,-1.1116154721814127,-2.8479923636655116,2.823149794326497,4.816680978946664,70.0,Chase Budinger,2011 - 2012
0.7553191489361702,-1.1114713609465667,-1.1700410108034163,-2.079407499836009,5.8642188710263525,94.0,Markel Brown,2015 - 2016
0.7183098591549296,-1.1043274282916542,1.5087709608732354,2.709410975561184,4.475451629796908,71.0,Solomon Jones,2009 - 2010
0.7142857142857143,-1.1036712012329257,0.7634971629816931,-1.1036712012329257,-1.1036712012329257,7.0,Glen Rice,2013 - 2014
0.7991967871485943,-1.1016939402470882,-1.4043002029077627,4.4254067526957215,10.706592795021038,249.0,Michael Beasley,2009 - 2010
0.7365269461077845,-1.0985679453249588,-2.894088618243728,2.883700299847817,9.614758446166235,167.0,Nick Collison,2007 - 2008
0.54,-1.0880603738341392,2.174130232093887,3.773197698035503,-0.4921744143617701,50.0,Charlie Villanueva,2012 - 2013
0.7222222222222222,-1.084279917097735,0.1757958057335216,1.1307620616359948,0.8951959903232307,18.0,Cuttino Mobley,2008 - 2009
0.7435897435897436,-1.0802719746893104,-0.8164059665901107,1.791659426532533,4.632261820951868,117.0,Kris Humphries,2014 - 2015
0.8125,-1.075700959075256,-0.9699760460144162,0.9648137427023471,3.7714556769543606,64.0,Jason Terry,2014 - 2015
0.8497409326424871,-1.0755740273806111,0.960015527973411,1.3823301693202552,3.735450074318578,193.0,Nick Young,2008 - 2009
0.3333333333333333,-1.0722094585828685,-0.36435803437218794,2.7414099432097174,-0.7612981659763207,36.0,Lou Amundson,2012 - 2013
0.8820754716981132,-1.066952909194697,-2.3601077101928922,2.9353806579382535,5.789743160432238,212.0,Ray Allen,2012 - 2013
0.8666666666666667,-1.0667242474940615,1.341145899841127,1.6087413415168648,2.548748600008338,15.0,Earl Boykins,2011 - 2012
0.7224199288256228,-1.066377604440163,1.09350269447566,1.584113084720343,1.7452140043154714,281.0,Corey Brewer,2014 - 2015
0.5555555555555556,-1.06532545309069,-2.341710263590457,-1.06532545309069,-1.06532545309069,18.0,Jerome James,2006 - 2007
0.3333333333333333,-1.0628898219374543,-2.1093861094665485,-3.0245483279609076,-3.0245483279609076,6.0,Randolph Morris,2006 - 2007
0.806930693069307,-1.0623823233229928,1.936423626625242,-2.0986919676693105,5.891444652210282,404.0,Ramon Sessions,2013 - 2014
0.7121212121212122,-1.0607116257144753,-1.0135962156470555,2.0798322831008704,-1.4106398730843068,66.0,Michael Redd,2009 - 2010
0.7378640776699029,-1.05961938533963,1.9722886977806695,2.2358184074098233,8.04359914204585,206.0,Evan Turner,2012 - 2013
0.7142857142857143,-1.0556515366991235,-0.7156172141056558,2.1538583923603163,1.3429281761439888,14.0,Shannon Brown,2006 - 2007
0.7653061224489796,-1.0504097520923779,0.5484745781715219,2.565141686319521,8.738814963238156,392.0,Richard Jefferson,2006 - 2007
0.6818181818181818,-1.0490740650107853,-0.9540457626932835,-1.9275551966313031,-0.8368339809646272,88.0,Quentin Richardson,2007 - 2008
